x,y,gid,name,description,media
-87.606018,41.776573,1195,6500 S COTTAGE GROVE AVE,645,
-87.576057,41.762421,1196,2001 E 73RD ST,646,
-87.706993,41.86438,1197,1300 S SAWYER AVE,647,
-87.708954,41.860683,1198,1501 S CHRISTIANA AVE,648,
-87.756798,41.880543,1199,5258 W MADISON ST,649,
-87.640633,41.777775,1200,6401 S LOWE AVE,650,
-87.684265,41.88224,1201,2300 W WARREN BLVD,651,
-87.721008,41.895638,1202,801 N HAMLIN AVE,652,
-87.601593,41.657326,1203,764 E 131ST ST,653,
-87.621208,41.801773,1204,5100 S INDIANA AVE,654,
-87.596504,41.655624,1205,1005 E 132ND ST,655,
-87.604637,41.654156,1206,705 E 133RD ST,656,
-87.656036,41.784847,1207,6000 S ELIZABETH ST,657,
-87.662933,41.784344,1208,6029 S JUSTINE ST,658,
-87.62812,41.770233,1209,6833 S PERRY AVE,659,
-87.691528,41.793522,1210,5500 S WASHTENAW AVE,660,
-87.715729,41.872543,1211,700 S CENTRAL PARK AVE,661,
-87.657387,41.790279,1212,5700 S THROOP ST,662,
-87.747192,41.894852,1213,4857 W CHICAGO AVE,663,
-87.699226,41.850788,1214,2258 S MARSHALL BLVD,664,
-87.666336,42.008068,1215,6944 N GLENWOOD AVE,665,
-87.628014,41.765438,1216,7100 S VINCENNES AVE,666,
-87.667542,41.773769,1217,6601 S HERMITAGE AVE,667,
-87.733063,41.924595,1218,2400 N TRIPP AVE,668,
-87.694374,41.778984,1219,2827 W 63RD ST,669,
-87.719139,41.902798,1220,3700 W DIVISION ST,670,
-87.63974,41.7351,1221,8749 S LOWE AVE,671,
-87.695923,41.870956,1222,801 S CALIFORNIA AVE,672,
-87.600357,41.745644,1223,8200 S ELLIS AVE,673,
-87.622734,41.677917,1224,11900 S STATE ST,675,
-87.646973,41.867073,1225,1200 S HALSTED ST,676,
-87.66404,41.779202,1226,6315 S ASHLAND AVE,677,
-87.549042,41.749954,1227,8001 S COLES AVE,678,
-87.765366,41.887394,1228,5602 W CORCORAN PL,679,
-87.638481,41.733383,1229,8855 S WALLACE ST,680,
-87.753311,41.895046,1230,5100 W CHICAGO AVE,682,
-87.763924,41.900459,1231,5500 W THOMAS ST,683,
-87.762024,41.899582,1232,5440 W CORTEZ ST,684,
-87.702103,41.742409,1233,8301 S KEDZIE AVE,685,
-87.731491,41.903622,1234,4200 W CRYSTAL ST,686,
-87.766785,41.894009,1235,758 N PARKSIDE AVE,687,
-87.634262,41.791542,1236,5628 S SHIELDS AVE,688,
-87.618797,41.770874,1237,6800 S PRAIRIE AVE,689,
-87.601723,41.75111,1238,7900 S INGLESIDE AVE,690,
-87.601318,41.783897,1239,6100 S ELLIS AVE,691,
-87.634338,41.759708,1240,7401 S STEWART AVE,692,
-87.527634,41.651482,1241,4001 E 134TH ST,693,
-87.524704,41.699829,1242,10758 S STATE LINE RD,695,
-87.535095,41.712456,1243,10037 S EWING AVE,696,
-87.631454,41.758091,1244,7500 S VINCENNES AVE,697,
-87.599472,41.812569,1245,4534 S GREENWOOD AVE,699,
-87.76503,41.880371,1246,5600 W MADISON ST,700,
-87.757278,41.917278,1247,5246 W GRAND AVE,701,
-87.70858,41.87949,1248,100 S SPAULDING AVE,702,
-87.708321,41.88081,1249,1 S SPAULDING AVE,703,
-87.70549,41.881126,1250,3180 W MADISON ST,704,
-87.709915,41.881065,1251,3358 W MADISON ST,705,
-87.706276,41.87746,1252,3200 W JACKSON BLVD,706,
-87.726128,41.895439,1253,4000 W CHICAGO AVE,707,
-87.725342,41.895271,1254,3959 W CHICAGO AVE,708,
-87.728691,41.895432,1255,4100 W CHICAGO AVE,709,
-87.723778,41.895535,1256,3900 W CHICAGO AVE,710,
-87.726212,41.893715,1257,700 N PULASKI RD,711,
-87.754341,41.93792,1258,3132 N LECLAIRE AVE,712,
-87.756546,41.939987,1259,3259 N LARAMIE AVE,713,
-87.751709,41.940704,1260,3301 N LAVERGNE AVE,714,
-87.752037,41.938629,1261,5001 W BELMONT AVE,715,
-87.746727,41.938076,1262,3159 N CICERO AVE,716,
-87.68708,41.902153,1263,1132 N WESTERN AVE,717,
-87.692245,41.903091,1264,2600 W DIVISION ST,718,
-87.683533,41.902878,1265,2259 W DIVISION ST,719,
-87.719116,41.74976,1266,3822 W 79TH ST,720,
-87.666946,41.903225,1267,1559 W DIVISION ST,721,
-87.667389,41.896145,1268,800 N ASHLAND AVE,722,
-87.667625,41.900776,1269,1034 N ASHLAND AVE,723,
-87.785751,41.9366,1270,3101 N NARRAGANSETT AVE,724,
-87.776123,41.938503,1271,3201 N AUSTIN AVE,725,
-87.783676,41.938221,1272,6301 W BELMONT AVE,726,
-87.776314,41.936077,1273,3058 N AUSTIN AVE,727,
-87.783516,41.933613,1274,2958 N MOBILE AVE,728,
-87.7341,41.837063,1275,3052 S KOSTNER AVE,729,
-87.729935,41.836693,1276,4223 W 31ST ST,730,
-87.72847,41.836658,1277,4157 W 31ST ST,731,
-87.725693,41.836948,1278,4030 W 31ST ST,732,
-87.663803,41.854492,1279,2047 S BLUE ISLAND AVE,733,
-87.665962,41.852791,1280,2159 S ASHLAND AVE,734,
-87.661301,41.85318,1281,2132 S LOOMIS ST,735,
-87.665901,41.853092,1282,2133 S ASHLAND AVE,736,
-87.665939,41.854008,1283,2101 S ASHLAND AVE,737,
-87.682564,41.877666,1284,2230 W JACKSON BLVD,738,
-87.68309,41.88002,1285,2258 W MONROE ST,739,
-87.683968,41.875999,1286,400 S OAKLEY BLVD,740,
-87.680763,41.878521,1287,2159 W ADAMS ST,741,
-87.703239,41.864395,1288,1302 S ALBANY AVE,742,
-87.702789,41.862442,1289,3059 W DOUGLAS DR,743,
-87.702263,41.863564,1290,1358 S SACRAMENTO DR,744,
-87.705688,41.862415,1291,3201 W DOUGLAS BLVD,745,
-87.714035,41.85149,1292,3539 W CERMAK RD,746,
-87.706932,41.85006,1293,3258 W 23RD ST,747,
-87.709274,41.85004,1294,3332 W 23RD ST,748,
-87.710533,41.851559,1295,3413 W CERMAK RD,749,
-87.708603,41.847904,1296,2401 S CHRISTIANA AVE,750,
-87.738106,41.928772,1297,4458 W WRIGHTWOOD AVE,751,
-87.734962,41.928143,1298,4330 W WRIGHTWOOD AVE,752,
-87.735939,41.926331,1299,4358 W ALTGELD ST,753,
-87.735237,41.92683,1300,2531 N LOWELL AVE,754,
-87.736092,41.916241,1301,1957 N KOSTNER AVE,755,
-87.735558,41.925362,1302,2454 N LOWELL AVE,756,
-87.732651,41.911724,1303,4232 W WABANSIA AVE,757,
-87.73629,41.910866,1304,1658 N KOSTNER AVE,758,
-87.73568,41.909885,1305,4342 W NORTH AVE,759,
-87.735085,41.910755,1306,1654 N LOWELL AVE,760,
-87.716377,41.749409,1307,3751 W 79TH ST,761,
-87.724037,41.749569,1308,4100 W 79TH ST,762,
-87.719521,41.747593,1309,8000 S SPRINGFIELD AVE,763,
-87.723083,41.797184,1310,5257 S PULASKI RD,764,
-87.721733,41.749249,1311,7905 S PULASKI RD,765,
-87.691124,41.79171,1312,5601 S WASHTENAW AVE,766,
-87.689735,41.790249,1313,2640 W 57TH ST,767,
-87.688637,41.789936,1314,5701 S ROCKWELL ST,768,
-87.688011,41.786625,1315,2556 W 59TH ST,769,
-87.692345,41.791691,1316,5601 S FAIRFIELD AVE,770,
-87.719154,41.77858,1317,3855 W 63RD ST,771,
-87.781906,41.79031,1318,5600 S NARRAGANSETT AVE,772,
-87.720543,41.780396,1319,3901 W 62ND ST,773,
-87.717659,41.778019,1320,6325 S HAMLIN AVE,774,
-87.723511,41.79126,1321,4015 W 56TH ST,775,
-87.723679,41.800358,1322,4005 W 51ST ST,776,
-87.723511,41.799427,1323,5160 S PULASKI RD,777,
-87.723961,41.793087,1324,4021 W 55TH ST,778,
-87.723442,41.79335,1325,4006 W 55TH ST,779,
-87.781792,41.788582,1326,5700 S NARRAGANSETT AVE,780,
-87.780792,41.793453,1327,5450 S MULLIGAN AVE,781,
-87.779121,41.791336,1328,5559 S MOBILE AVE,782,
-87.725441,41.791248,1329,5601 S KARLOV AVE,783,
-87.683815,41.791862,1330,5601 S WESTERN AVE,784,
-87.71476,41.749786,1331,3700 W 79TH ST,785,
-87.720634,41.804184,1332,4900 S ARCHER AVE,786,
-87.75679,41.938801,1333,3202 N LARAMIE AVE,787,
-87.736946,41.931583,1334,4401 W DIVERSEY AVE,788,
-87.669571,41.896191,1335,801 N PAULINA ST,789,
-87.686378,41.90472,1336,2359 W POTOMAC AVE,790,
-87.686058,41.905777,1337,1300 N CLAREMONT AVE,791,
-87.727791,41.912064,1338,1700 N KEYSTONE AVE,792,
-87.669907,41.853043,1339,1759 W 21ST PL,793,
-87.7855,41.930145,1340,2759 N NARRAGANSETT AVE,794,
-87.687271,41.90134,1341,2402 W THOMAS ST,795,
-87.709526,41.84977,1342,3359 W 23RD ST,796,
-87.705681,41.861008,1343,3200 W 15TH ST,797,
-87.721237,41.800442,1344,3923 W 51ST ST,798,
-87.71769,41.779446,1345,6241 S HAMLIN AVE,799,
-87.733894,41.912487,1346,1740 N KILDARE AVE,800,
-87.626823,41.831825,1347,3458 S STATE ST,801,
-87.626823,41.831825,1348,3458 S STATE ST,802,
-87.613968,41.859352,1349,1521 S MUSEUM CAMPUS DR,803,
-87.613968,41.859352,1350,1521 S MUSEUM CAMPUS DR,804,
-87.613968,41.859352,1351,1599 S MUSEUM CAMPUS DR,805,
-87.614273,41.864845,1352,1400 S MUSEUM CAMPUS DR,806,
-87.614761,41.861771,1353,1500 S MUSEUM CAMPUS DR,807,
-87.615456,41.719135,1354,9648 S CALUMET RIVER,808,
-87.615356,41.675529,1355,12600 S CALUMET RIVER,809,
-87.717117,41.87463,1356,3700 W CONGRESS PKWY,810,
-87.717117,41.87463,1357,3700 W CONGRESS PKWY,811,
-87.650223,41.706738,1358,10300 S ABERDEEN ST,816,
-87.653824,41.70644,1359,10300 S ELIZABETH ST,817,
-87.635315,41.692242,1360,11100 S NORMAL AVE,818,
-87.579987,41.758621,1361,7500 S CONSTANCE AVE,819,
-87.579559,41.756474,1362,7625 S CONSTANCE AVE,820,
-87.577492,41.756832,1363,7600 S EUCLID AVE,821,
-87.579567,41.756824,1364,7601 S CONSTANCE AVE,822,
-87.576294,41.757828,1365,7558 S JEFFERY BLVD,823,
-87.576309,41.758671,1366,7500 S JEFFERY BLVD,824,
-87.637703,41.692207,1367,11100 S WALLACE ST,825,
-87.606606,41.707382,1368,10300 S COTTAGE GROVE AVE,826,
-87.73687,41.927711,1369,2550 N KOSTNER AVE,827,
-87.688072,41.801186,1370,2532 W 51ST ST,828,
-87.614746,41.790913,1371,5590 S RUSSELL DR,829,
-87.616135,41.810081,1372,4659 S DR MARTIN LUTHER KING JR DR,830,
-87.632408,41.884151,1373,5200 S ELLSWORTH DR,831,
-87.688652,41.777088,1374,6400 S ROCKWELL ST,832,
-87.647644,41.790421,1375,5700 S PEORIA ST,833,
-87.733582,41.851009,1376,2200 S KIRKLAND AVE,834,
-87.758324,41.911404,1377,5300 W WABANSIA AVE,835,
-87.718002,41.866077,1378,1200 S LAWNDALE AVE,836,
-87.581848,41.751331,1379,7900 S RIDGELAND AVE,837,
-87.757011,41.909386,1380,5235 W NORTH AVE,838,
-87.750748,41.893211,1381,700 N LAVERGNE AVE,839,
-87.721794,41.917309,1382,3800 W ARMITAGE AVE,840,
-87.629074,41.686062,1383,11458 S YALE AVE,841,
-87.62529,41.677807,1384,11900 S PERRY AVE,842,
-87.756935,41.942444,1385,3400 N LARAMIE AVE,843,
-87.701569,41.885574,1386,3000 W WALNUT ST,845,
-87.624016,41.855339,1387,2000 S MICHIGAN AVE,846,
-87.644295,41.755985,1388,7600 S HALSTED ST,847,
-87.637283,41.765129,1389,7100 S NORMAL BLVD,848,
-87.644218,41.73502,1390,8751 S GENOA AVE,849,
-87.728966,41.91177,1391,4100 W WABANSIA AVE,850,
-87.659523,41.779446,1392,1401 W 63RD ST,851,
-87.549667,41.7309,1393,9057 S HOUSTON AVE,853,
-87.562218,41.737141,1394,2533 E 87TH ST,854,
-87.560974,41.738892,1395,8601 S COLFAX AVE,855,
-87.604141,41.751034,1396,7904 S MARYLAND AVE,857,
-87.663704,41.768345,1397,6901 S ASHLAND AVE,860,
-87.594147,41.701141,1398,10300 S DOTY AVE E,861,
-87.669655,42.019695,1399,7610 N BOSWORTH AVE,863,
-87.698288,41.902794,1400,2833 W DIVISION ST,864,
-87.731369,41.899059,1401,4200 W AUGUSTA BLVD,871,
-87.678642,41.931484,1402,2758 N HOYNE AVE,872,
-87.610466,41.773148,1403,600 E 67TH ST,873,
-87.683151,41.768139,1404,6901 S WESTERN AVE,874,
-87.602959,41.75209,1405,7858 S DREXEL AVE,875,
-87.68586,41.820709,1406,4001 S ARTESIAN AVE,876,
-87.638321,41.900616,1407,364 W OAK ST,877,
-87.650139,41.96381,1408,4502 N CLARENDON AVE,878,
-87.684479,41.808365,1409,4700 S WESTERN AVE,879,
-87.621834,41.721897,1410,50 E 95TH ST,880,
-87.642624,41.692158,1411,11100 S HALSTED ST,881,
-87.710335,41.893879,1412,700 N CHRISTIANA AVE,882,
-87.55822,41.726139,1413,9300 S MARQUETTE AVE,883,
-87.620659,41.794312,1414,201 E GARFIELD BLVD,884,
-87.623581,41.705215,1415,10400 S STATE ST,885,
-87.525536,41.691673,1416,4041 E 112TH ST,886,
-87.709961,41.852974,1417,2143 S HOMAN AVE,887,
-87.652039,41.857468,1418,1024 W 18TH PL,888,
-87.753494,41.901485,1419,1158 N LECLAIRE AVE,889,
-87.786972,41.985386,1420,5724 N NORTHWEST HWY,890,
-87.688347,41.946812,1421,3602 N WESTERN AVE,891,
-87.615738,41.823978,1422,424 E PERSHING RD,892,
-87.621773,41.823578,1423,3900 S INDIANA AVE,893,
-87.620598,41.825394,1424,3800 S PRAIRIE AVE,894,
-87.71833,41.96574,1425,4658 N CENTRAL PARK AVE,895,
-87.713684,41.975941,1426,5202 N KIMBALL AVE,896,
-87.739532,41.946331,1427,3602 N KILBOURN AVE,897,
-87.669189,41.954357,1428,1600 W IRVING PARK RD,898,
-87.705521,41.904697,1429,1301 N LUIS MUNOZ MARIN DR E,899,
-87.748398,41.91156,1430,4880 W WABANSIA AVE,900,
-87.673256,42.019573,1431,7600 N PAULINA ST,901,
-87.684822,41.836327,1432,3112 S WESTERN AVE,902,
-87.71106,41.792786,1433,5534 S ST LOUIS AVE,1001,
-87.634346,41.74361,1434,432 W 83RD ST,1003,
-87.641624,41.743084,1435,8301 S KERFOOT AVE,1004,
-87.594147,41.701141,1436,10302 S DOTY AVE E,1005,
-87.58416,41.706684,1437,10301 S DOTY AVE E,1006,
-87.696854,41.907604,1438,1459 N CALIFORNIA AVE,1007,
-87.698936,41.853153,1439,2127 S MARSHALL BLVD,1008,
-87.696938,41.910267,1440,1601 N CALIFORNIA AVE,1009,
-87.605156,41.780277,1441,831 E 63RD ST,1010,
-87.640587,41.743053,1442,8302 S BIRKHOFF AVE,1011,
-87.644234,41.751415,1443,7860 S HALSTED ST,1013,
-87.60144,41.778629,1444,6401 S INGLESIDE AVE,1016,
-87.761681,41.880417,1445,5440 W MADISON ST,1017,
-87.756432,41.880493,1446,5232 W MADISON ST,1018,
-87.756828,41.882217,1447,5259 W WASHINGTON BLVD,1019,
-87.615158,41.752766,1448,7800 S DR MARTIN LUTHER KING JR DR,1020,
-87.64389,41.743305,1449,8300 S HALSTED ST,1021,
-87.759003,41.880192,1450,5331 W MADISON ST,1022,
-87.613892,41.750923,1451,7900 S VERNON AVE,1023,
-87.71962,41.968243,1452,3633 W LAWRENCE AVE,1024,
-87.614861,41.751053,1453,401 E 79TH ST,1026,
-87.754417,41.88155,1454,5159 W WASHINGTON BLVD,1027,
-87.69973,41.995838,1455,2800 W ROSEMONT AVE,1029,
-87.755219,41.88047,1456,5200 W MADISON ST,1030,
-87.61235,41.752773,1457,7801 S EBERHART AVE,1031,
-87.613213,41.751263,1458,458 E 79TH ST,1032,
-87.643204,41.900513,1459,1000 N LARRABEE ST,1033,
-87.653725,41.925499,1460,2400 N SHEFFIELD AVE,1034,
-87.64653,41.857994,1461,1739 S HALSTED ST,1035,
-87.652237,41.909672,1462,959 W WEED ST,1036,
-87.606262,41.809666,1463,802 E 47TH ST,1037,
-87.725105,41.782078,1464,6101 S KARLOV AVE,1038,
-87.661201,41.877872,1465,1358 W JACKSON BLVD,1039,
-87.763077,41.882488,1466,101 N PINE AVE,1040,
-87.729614,41.749577,1467,4300 W 79TH ST,1041,
-87.654633,41.968582,1468,4759 N SHERIDAN RD,1043,
-87.749199,41.927094,1469,4902 W DEMING PL,1044,
-87.644943,41.746658,1470,8109 S GREEN ST,1045,
-87.555336,41.735313,1471,8801 S MUSKEGON AVE,1046,
-87.654442,41.693905,1472,11001 S THROOP ST,1047,
-87.750175,41.927086,1473,4952 W DEMING PL,1048,
-87.642853,41.746506,1474,8128 S EMERALD AVE,1049,
-87.647858,41.844322,1475,843 W 27TH ST,1050,
-87.669304,41.683899,1476,11531 S CHURCH ST,1051,
-87.722466,41.968166,1477,3763 W LAWRENCE AVE,1052,
-87.698601,41.997711,1478,2732 W DEVON AVE,1053,
-87.653473,41.695728,1479,1253 W 109TH ST,1055,
-87.613586,41.752766,1480,7801 S VERNON AVE,1057,
-87.698517,41.995865,1481,2732 W ROSEMONT AVE,1058,
-87.638718,41.90638,1482,409 W EVERGREEN AVE,1061,
-87.717514,41.96822,1483,3559 W LAWRENCE AVE,1062,
-87.554947,41.740784,1484,8501 S MUSKEGON AVE,1067,
-87.728203,41.968323,1485,4000 W LAWRENCE AVE,1069,
-87.670067,41.682522,1486,11651 S CHURCH ST,1070,
-87.759399,41.882179,1487,5359 W WASHINGTON BLVD,1071,
-87.723404,41.973881,1488,5120 N HAMLIN AVE,1073,
-87.680908,41.849503,1489,2200 W 23RD PL,1074,
-87.707352,41.968533,1490,3132 W LAWRENCE AVE,1075,
-87.676109,41.85323,1491,2000 W 21ST PL,1076,
-87.668747,41.761021,1492,7300 S WOOD ST,1079,
-87.651535,41.752151,1493,7800 S ABERDEEN ST,1080,
-87.672424,41.762791,1494,7200 S WINCHESTER AVE,1081,
-87.648445,41.774021,1495,6600 S SANGAMON ST,1082,
-87.616936,41.683716,1496,11552 S PRAIRIE AVE,1084,
-87.627434,41.709068,1497,142 W 102ND ST,1087,
-87.623665,41.70887,1498,10200 S STATE ST,1088,
-87.612259,41.692665,1499,11100 S VERNON AVE,1091,
-87.623581,41.703175,1500,10500 S STATE ST,1092,
-87.619545,41.889599,1501,320 E NORTH WATER ST,2010,
-87.639763,41.879433,1502,500 W ADAMS ST,2011,
-87.628937,41.879601,1503,40 W ADAMS ST,2012,
-87.635399,41.879478,1504,300 W ADAMS ST,2013,
-87.647408,41.879307,1505,800 W ADAMS ST,2014,
-87.632431,41.879513,1506,150 W ADAMS ST,2015,
-87.638916,41.879158,1507,425 W ADAMS ST,2016,
-87.626373,41.879379,1508,45 E ADAMS ST,2017,
-87.636398,41.879238,1509,345 W ADAMS ST,2018,
-87.674301,41.878857,1510,1900 W ADAMS ST,2019,
-87.617348,41.873325,1511,398 E BALBO DR,2020,
-87.624657,41.901756,1512,198 E BELLEVUE PL,2021,
-87.647667,41.887604,1513,320 N HALSTED ST,2022,
-87.620361,41.89856,1514,240 E CHESTNUT ST,2023,
-87.635925,41.8983,1515,300 W CHESTNUT ST,2024,
-87.640396,41.898243,1516,450 W CHESTNUT ST,2025,
-87.631676,41.898109,1517,120 W CHESTNUT ST,2026,
-87.635925,41.8983,1518,300 W CHESTNUT ST,2027,
-87.626129,41.898472,1519,50 E CHESTNUT ST,2028,
-87.621735,41.898495,1520,200 E CHESTNUT ST,2029,
-87.628082,41.898193,1521,1 E CHESTNUT ST,2030,
-87.631348,41.896721,1522,100 W CHICAGO AVE,2031,
-87.635925,41.896652,1523,300 W CHICAGO AVE,2032,
-87.647827,41.896458,1524,800 W CHICAGO AVE,2033,
-87.640251,41.896385,1525,435 W CHICAGO AVE,2034,
-87.617096,41.89687,1526,400 E CHICAGO RIVER,2035,
-87.642838,41.896568,1527,600 W CHICAGO AVE,2036,
-87.624939,41.896832,1528,800 N MICHIGAN AVE,2037,
-87.635925,41.896652,1529,300 W CHICAGO AVE,2038,
-87.625443,41.896778,1530,100 E CHICAGO AVE,2039,
-87.638786,41.896629,1531,400 W CHICAGO AVE,2040,
-87.628288,41.896641,1532,1 W CHICAGO AVE,2041,
-87.634361,41.896709,1533,200 W CHICAGO AVE,2042,
-87.631187,41.887917,1534,300 N CLARK ST,2043,
-87.629692,41.887924,1535,300 N DEARBORN ST,2044,
-87.632347,41.886662,1536,275 N LA SALLE ST,2045,
-87.617096,41.89687,1537,400 E CHICAGO RIVER,2046,
-87.624359,41.888008,1538,375 N MICHIGAN AVE,2047,
-87.636414,41.887962,1539,300 N ORLEANS ST,2048,
-87.628021,41.886349,1540,250 N STATE ST,2049,
-87.62059,41.887455,1541,355 N LOWER COLUMBUS DR,2050,
-87.620743,41.886688,1542,298 N LOWER COLUMBUS DR,2051,
-87.620743,41.886688,1543,298 N LOWER COLUMBUS DR,2052,
-87.620743,41.886688,1544,298 N LOWER COLUMBUS DR,2053,
-87.62059,41.875912,1545,298 E CONGRESS DR,2054,
-87.620811,41.876762,1546,500 S COLUMBUS DR,2055,
-87.623238,41.875923,1547,100 E CONGRESS DR,2056,
-87.627701,41.875534,1548,1 W CONGRESS PKWY,2057,
-87.633499,41.875423,1549,195 W CONGRESS PKWY,2058,
-87.620033,41.899189,1550,245 E DELAWARE PL,2059,
-87.6194,41.899151,1551,275 E DELAWARE PL,2060,
-87.624321,41.899075,1552,145 E DELAWARE PL,2061,
-87.621666,41.899372,1553,200 E DELAWARE PL,2062,
-87.626587,41.899361,1554,50 E DELAWARE PL,2063,
-87.631607,41.903992,1555,100 W DIVISION ST,2064,
-87.648163,41.903671,1556,800 W DIVISION ST,2065,
-87.643242,41.903755,1557,600 W DIVISION ST,2066,
-87.625114,41.90398,1558,95 E DIVISION ST,2067,
-87.634689,41.903961,1559,200 W DIVISION ST,2068,
-87.632133,41.903267,1560,130 W ELM ST,2069,
-87.628807,41.903072,1561,1 W ELM ST,2070,
-87.62989,41.894146,1562,40 W ERIE ST,2071,
-87.637283,41.894089,1563,658 N ORLEANS ST,2072,
-87.632454,41.893898,1564,135 W ERIE ST,2073,
-87.615578,41.894409,1565,490 E ERIE ST,2074,
-87.623985,41.894009,1566,135 E ERIE ST,2075,
-87.62886,41.72184,1567,200 W 95TH ST,2108,
-87.62886,41.72184,1568,200 W 95TH ST,2109,
-87.62886,41.72184,1569,200 W 95TH ST,2110,
-87.563354,41.699753,1570,10768 S BENSLEY AVE,2111,
-87.563354,41.699753,1571,10768 S BENSLEY AVE,2112,
-87.563354,41.699753,1572,10768 S BENSLEY AVE,2113,
-87.633675,41.825024,1573,3801 S PRINCETON AVE,2114,
-87.633675,41.825024,1574,3801 S PRINCETON AVE,2115,
-87.63372,41.826263,1575,3741 S PRINCETON AVE,2116,
-87.620422,41.825588,1576,258 E 38TH ST,2117,
-87.633369,41.825302,1577,260 W 38TH ST,2118,
-87.632629,41.827301,1578,3752 S WELLS ST,2119,
-87.632538,41.823631,1579,3800 S WELLS ST,2120,
-87.633598,41.824947,1580,3803 S PRINCETON AVE,2121,
-87.633598,41.824947,1581,3803 S PRINCETON AVE,2122,
-87.660828,41.999199,1582,6400 N SHERIDAN RD,2123,
-87.660828,41.999199,1583,6400 N SHERIDAN RD,2124,
-87.660828,41.999199,1584,6400 N SHERIDAN RD,2125,
-87.624565,41.80724,1585,4800 S WABASH AVE,2126,
-87.624565,41.80724,1586,4800 S WABASH AVE,2127,
-87.624565,41.80724,1587,4800 S WABASH AVE,2128,
-87.624565,41.80724,1588,4800 S WABASH AVE,2129,
-87.624565,41.80724,1589,4800 S WABASH AVE,2130,
-87.624565,41.80724,1590,4800 S WABASH AVE,2131,
-87.624565,41.80724,1591,4800 S WABASH AVE,2132,
-87.648468,41.836597,1592,3189 S LITUANICA AVE,2133,
-87.638695,41.89407,1593,400 W ERIE ST,2200,
-87.6269,41.894005,1594,35 E ERIE ST,2201,
-87.641525,41.88694,1595,300 N CLINTON ST,2202,
-87.64444,41.887047,1596,300 N DESPLAINES ST,2203,
-87.631294,41.891727,1597,100 W GRAND AVE,2204,
-87.629395,41.891762,1598,40 W GRAND AVE,2205,
-87.64492,41.891045,1599,635 W GRAND AVE,2206,
-87.647705,41.891247,1600,800 W GRAND AVE,2207,
-87.640121,41.891621,1601,440 W GRAND AVE,2208,
-87.624428,41.891598,1602,125 E GRAND AVE,2209,
-87.636932,41.89143,1603,335 W GRAND AVE,2210,
-87.625214,41.891804,1604,100 E GRAND AVE,2211,
-87.622025,41.891907,1605,220 E GRAND AVE,2212,
-87.62825,41.891544,1606,1 W GRAND AVE,2213,
-87.609192,41.891987,1607,695 E GRAND AVE,2214,
-87.641647,41.891453,1608,500 W GRAND AVE,2215,
-87.634232,41.891682,1609,200 W GRAND AVE,2216,
-87.624428,41.891598,1610,125 E GRAND AVE,2217,
-87.639801,41.874447,1611,500 W HARRISON ST,2218,
-87.644127,41.874489,1612,700 W HARRISON ST,2219,
-87.6315,41.874622,1613,150 W HARRISON ST,2220,
-87.635124,41.874527,1614,300 W HARRISON ST,2221,
-87.647377,41.874508,1615,800 W HARRISON ST,2222,
-87.633766,41.87458,1616,200 W HARRISON ST,2223,
-87.634514,41.902203,1617,1100 N WELLS ST,2224,
-87.648132,41.900829,1618,1050 N HALSTED ST,2225,
-87.631256,41.890133,1619,100 W HUBBARD ST,2226,
-87.63723,41.89006,1620,340 W HUBBARD ST,2227,
-87.628212,41.889957,1621,1 W HUBBARD ST,2228,
-87.646065,41.890198,1622,700 W HUBBARD ST,2229,
-87.631302,41.894943,1623,700 N CLARK ST,2230,
-87.629547,41.894966,1624,40 W HURON ST,2231,
-87.640198,41.894581,1625,435 W HURON ST,2232,
-87.635834,41.894867,1626,300 W HURON ST,2233,
-87.625282,41.89502,1627,100 E HURON ST,2234,
-87.622505,41.895107,1628,200 E HURON ST,2235,
-87.62796,41.894772,1629,1 E HURON ST,2236,
-87.634315,41.894882,1630,200 W HURON ST,2237,
-87.620155,41.891048,1631,300 E ILLINOIS ST,2238,
-87.629433,41.890957,1632,40 W ILLINOIS ST,2239,
-87.635719,41.890862,1633,300 W ILLINOIS ST,2240,
-87.632401,41.890694,1634,135 W ILLINOIS ST,2241,
-87.617409,41.891209,1635,400 E ILLINOIS ST,2242,
-87.62394,41.890812,1636,137 E ILLINOIS ST,2243,
-87.613808,41.891205,1637,500 E ILLINOIS ST,2244,
-87.627129,41.890743,1638,35 E ILLINOIS ST,2245,
-87.639725,41.878151,1639,500 W JACKSON BLVD,2246,
